date,DTB4WK,TCU,UNRATE,RECPROUSM156N,T10Y3M
1991-04-16,,78.9476,6.7,5.16,2.18
1991-04-17,,78.9476,6.7,5.16,2.22
1991-04-18,,78.9476,6.7,5.16,2.18
1991-04-19,,78.9476,6.7,5.16,2.17
1991-04-22,,78.9476,6.7,5.16,2.28
1991-04-23,,78.9476,6.7,5.16,2.23
1991-04-24,,78.9476,6.7,5.16,2.22
1991-04-25,,78.9476,6.7,5.16,2.29
1991-04-26,,78.9476,6.7,5.16,2.27
1991-04-29,,78.9476,6.7,5.16,2.3
1991-04-30,,78.9476,6.7,5.16,2.34
1991-05-01,,79.6602,6.9,0.76,2.3
1991-05-02,,79.6602,6.9,0.76,2.34
1991-05-03,,79.6602,6.9,0.76,2.4
1991-05-06,,79.6602,6.9,0.76,2.41
1991-05-07,,79.6602,6.9,0.76,2.39
1991-05-08,,79.6602,6.9,0.76,2.37
1991-05-09,,79.6602,6.9,0.76,2.37
1991-05-10,,79.6602,6.9,0.76,2.47
1991-05-13,,79.6602,6.9,0.76,2.42
1991-05-14,,79.6602,6.9,0.76,2.48
1991-05-15,,79.6602,6.9,0.76,2.51
1991-05-16,,79.6602,6.9,0.76,2.55
1991-05-17,,79.6602,6.9,0.76,2.51
1991-05-20,,79.6602,6.9,0.76,2.47
1991-05-21,,79.6602,6.9,0.76,2.39
1991-05-22,,79.6602,6.9,0.76,2.43
1991-05-23,,79.6602,6.9,0.76,2.53
1991-05-24,,79.6602,6.9,0.76,2.53
1991-05-27,,79.6602,6.9,0.76,2.53
1991-05-28,,79.6602,6.9,0.76,2.48
1991-05-29,,79.6602,6.9,0.76,2.45
1991-05-30,,79.6602,6.9,0.76,2.4
1991-05-31,,79.6602,6.9,0.76,2.35
1991-06-01,,80.229,6.9,0.32,2.35
1991-06-03,,80.229,6.9,0.32,2.35
1991-06-04,,80.229,6.9,0.32,2.4
1991-06-05,,80.229,6.9,0.32,2.43
1991-06-06,,80.229,6.9,0.32,2.49
1991-06-07,,80.229,6.9,0.32,2.55
1991-06-10,,80.229,6.9,0.32,2.52
1991-06-11,,80.229,6.9,0.32,2.55
1991-06-12,,80.229,6.9,0.32,2.63
1991-06-13,,80.229,6.9,0.32,2.58
1991-06-14,,80.229,6.9,0.32,2.52
1991-06-17,,80.229,6.9,0.32,2.52
1991-06-18,,80.229,6.9,0.32,2.52
1991-06-19,,80.229,6.9,0.32,2.59
1991-06-20,,80.229,6.9,0.32,2.56
1991-06-21,,80.229,6.9,0.32,2.57
1991-06-24,,80.229,6.9,0.32,2.58
1991-06-25,,80.229,6.9,0.32,2.58
1991-06-26,,80.229,6.9,0.32,2.6
1991-06-27,,80.229,6.9,0.32,2.59
1991-06-28,,80.229,6.9,0.32,2.53
1991-07-01,,80.3605,6.8,0.3,2.5
1991-07-02,,80.3605,6.8,0.3,2.52
1991-07-03,,80.3605,6.8,0.3,2.53
1991-07-04,,80.3605,6.8,0.3,2.53
1991-07-05,,80.3605,6.8,0.3,2.58
1991-07-08,,80.3605,6.8,0.3,2.59
1991-07-09,,80.3605,6.8,0.3,2.6
1991-07-10,,80.3605,6.8,0.3,2.6
1991-07-11,,80.3605,6.8,0.3,2.56
1991-07-12,,80.3605,6.8,0.3,2.54
1991-07-15,,80.3605,6.8,0.3,2.51
1991-07-16,,80.3605,6.8,0.3,2.51
1991-07-17,,80.3605,6.8,0.3,2.51
1991-07-18,,80.3605,6.8,0.3,2.54
1991-07-19,,80.3605,6.8,0.3,2.52
1991-07-22,,80.3605,6.8,0.3,2.52
1991-07-23,,80.3605,6.8,0.3,2.55
1991-07-24,,80.3605,6.8,0.3,2.49
1991-07-25,,80.3605,6.8,0.3,2.44
1991-07-26,,80.3605,6.8,0.3,2.44
1991-07-29,,80.3605,6.8,0.3,2.45
1991-07-30,,80.3605,6.8,0.3,2.48
1991-07-31,,80.3605,6.8,0.3,2.5
1991-08-01,,80.2919,6.9,0.34,2.48
1991-08-02,,80.2919,6.9,0.34,2.43
1991-08-05,,80.2919,6.9,0.34,2.36
1991-08-06,,80.2919,6.9,0.34,2.39
1991-08-07,,80.2919,6.9,0.34,2.38
1991-08-08,,80.2919,6.9,0.34,2.44
1991-08-09,,80.2919,6.9,0.34,2.5
1991-08-12,,80.2919,6.9,0.34,2.47
1991-08-13,,80.2919,6.9,0.34,2.46
1991-08-14,,80.2919,6.9,0.34,2.37
1991-08-15,,80.2919,6.9,0.34,2.38
1991-08-16,,80.2919,6.9,0.34,2.42
1991-08-19,,80.2919,6.9,0.34,2.56
1991-08-20,,80.2919,6.9,0.34,2.55
1991-08-21,,80.2919,6.9,0.34,2.36
1991-08-22,,80.2919,6.9,0.34,2.31
